Last_Name,First_Name,Division,Country,BIB,Overall_Place,Time,Seconds,Year,Gender,Marathon
 karoki,bedan,18-39,KEN,35.0,3.0,02:07:41,7661.0,2017,M,London
 kirui,abel,18-39,KEN,5.0,4.0,02:07:45,7665.0,2017,M,London
 simbu,alphonce,18-39,TZA,11.0,5.0,02:09:10,7750.0,2017,M,London
 ghebreslassie,ghirmay,18-39,ERI,8.0,6.0,02:09:57,7797.0,2017,M,London
 mengstu,asefa,18-39,ETH,10.0,7.0,02:10:04,7804.0,2017,M,London
 mesel,amanuel,18-39,ERI,9.0,8.0,02:10:44,7844.0,2017,M,London
 guerra,javier,18-39,ESP,13.0,9.0,02:10:55,7855.0,2017,M,London
 shelley,michael,18-39,AUS,18.0,10.0,02:11:38,7898.0,2017,M,London
 lamdassem,ayad,18-39,ESP,12.0,11.0,02:12:30,7950.0,2017,M,London
 lilesa,feyisa,18-39,ETH,4.0,12.0,02:14:12,8052.0,2017,M,London
 griffiths,josh,18-39,GBR,1154.0,1.0,02:14:49,8089.0,2017,M,London
 kibrom,ghebre,18-39,ERI,14.0,13.0,02:14:52,8092.0,2017,M,London
 meftah,abdellatif,18-39,FRA,15.0,14.0,02:14:55,8095.0,2017,M,London
 simpson,robbie,18-39,GBR,27.0,15.0,02:15:04,8104.0,2017,M,London
 davies,andrew,18-39,GBR,31.0,16.0,02:15:11,8111.0,2017,M,London
 abera,tesfaye,18-39,ETH,3.0,17.0,02:16:09,8169.0,2017,M,London
 hehir,sean,18-39,GBR,1454.0,2.0,02:16:18,8178.0,2017,M,London
 esparza,jesus arturo,18-39,MEX,33.0,18.0,02:16:38,8198.0,2017,M,London
 overall,scott,18-39,GBR,17.0,19.0,02:16:54,8214.0,2017,M,London
 seaward,kevin,18-39,IRL,23.0,21.0,02:17:08,8228.0,2017,M,London
 sharp,matt,18-39,GBR,1825.0,3.0,02:17:45,8265.0,2017,M,London
 scott,aaron,18-39,GBR,1341.0,4.0,02:17:46,8266.0,2017,M,London
 thewlis,jonathan,18-39,GBR,23092.0,5.0,02:17:58,8278.0,2017,M,London
 scullion,stephen,18-39,GBR,1737.0,6.0,02:17:59,8279.0,2017,M,London
 moogas,tasama,18-39,ISR,25.0,23.0,02:18:33,8313.0,2017,M,London
 clohisey,mick,18-39,IRL,24.0,24.0,02:18:34,8314.0,2017,M,London
 mellor,jonny,18-39,GBR,30.0,25.0,02:18:48,8328.0,2017,M,London
 regassa,tilahun,18-39,ETH,7.0,26.0,02:18:53,8333.0,2017,M,London
 anderson,tom,18-39,GBR,32.0,27.0,02:19:36,8376.0,2017,M,London
 livesey,ben,18-39,GBR,1577.0,7.0,02:19:54,8394.0,2017,M,London
 arrospide,iraitz,18-39,ESP,1526.0,8.0,02:20:56,8456.0,2017,M,London
 poole,jonathan,18-39,GBR,1600.0,9.0,02:21:31,8491.0,2017,M,London
 samuel,rob,18-39,GBR,1486.0,10.0,02:21:41,8501.0,2017,M,London
 grantham,lee,18-39,GBR,1136.0,11.0,02:21:43,8503.0,2017,M,London
 johnson,ben,18-39,GBR,1713.0,12.0,02:21:46,8506.0,2017,M,London
 payn,thomas,18-39,GBR,1224.0,13.0,02:22:19,8539.0,2017,M,London
 douglas,james,18-39,GBR,1351.0,14.0,02:22:21,8541.0,2017,M,London
 ruddy,craig,18-39,GBR,1642.0,15.0,02:22:22,8542.0,2017,M,London
 bentley,russell,18-39,GBR,1624.0,16.0,02:22:37,8557.0,2017,M,London
 mcwhirter,blair,18-39,GBR,1597.0,17.0,02:22:38,8558.0,2017,M,London
 milne,alex,18-39,GBR,1128.0,18.0,02:23:17,8597.0,2017,M,London
 keal,rob,40-44,GBR,1735.0,19.0,02:23:21,8601.0,2017,M,London
 jaksevicius,andrius,18-39,GBR,1786.0,20.0,02:23:24,8604.0,2017,M,London
 gamble,ben,18-39,GBR,1598.0,21.0,02:23:37,8617.0,2017,M,London
 koenigs,roger,18-39,BEL,1723.0,22.0,02:24:03,8643.0,2017,M,London
 mckenna,jarlath,18-39,GBR,1578.0,23.0,02:24:29,8669.0,2017,M,London
 gierjatowicz,patryk,18-39,GBR,1711.0,24.0,02:25:12,8712.0,2017,M,London
 shearer,ben,40-44,GBR,1337.0,25.0,02:25:14,8714.0,2017,M,London
 molyneux,paul,18-39,GBR,1678.0,26.0,02:25:39,8739.0,2017,M,London
 westlake,james,18-39,GBR,1067.0,27.0,02:26:33,8793.0,2017,M,London
 el yamani,mohammed,50-54,FRA,61963.0,28.0,02:26:36,8796.0,2017,M,London
 greenwood,christopher,40-44,GBR,1610.0,29.0,02:26:41,8801.0,2017,M,London
 way,steven,40-44,GBR,1412.0,30.0,02:26:52,8812.0,2017,M,London
 trickett,iain,18-39,GBR,1362.0,31.0,02:26:52,8812.0,2017,M,London
 bowler,james,18-39,GBR,1045.0,32.0,02:27:30,8850.0,2017,M,London
 payne,tony,18-39,NZL,1659.0,33.0,02:27:35,8855.0,2017,M,London
 greenleaf,andrew,18-39,GBR,1768.0,34.0,02:27:42,8862.0,2017,M,London
 turner,james,18-39,GBR,1512.0,35.0,02:27:55,8875.0,2017,M,London
 watkins,thomas,18-39,GBR,1349.0,36.0,02:27:57,8877.0,2017,M,London
 gaffney,daniel,18-39,GBR,1788.0,37.0,02:28:20,8900.0,2017,M,London
 tipper,jonathan,18-39,GBR,1606.0,38.0,02:28:47,8927.0,2017,M,London
 dunham,mark,18-39,GBR,1670.0,39.0,02:28:48,8928.0,2017,M,London
 savery,andrew,18-39,GBR,1277.0,40.0,02:28:50,8930.0,2017,M,London
 mctaggart,rob,18-39,GBR,1582.0,41.0,02:28:53,8933.0,2017,M,London
 millett,simon,18-39,GBR,1097.0,42.0,02:29:03,8943.0,2017,M,London
 newton,mark,18-39,GBR,1121.0,43.0,02:29:08,8948.0,2017,M,London
 watson,james,40-44,GBR,1095.0,44.0,02:29:08,8948.0,2017,M,London
 mackenzie,euan,18-39,GBR,1531.0,45.0,02:29:21,8961.0,2017,M,London
 jordan,chris,18-39,GBR,1273.0,46.0,02:29:28,8968.0,2017,M,London
 pickburn,alastair,18-39,GBR,1257.0,47.0,02:29:30,8970.0,2017,M,London
 fiz,martin,50-54,ESP,1234.0,48.0,02:29:32,8972.0,2017,M,London
 garrod,ollie,18-39,GBR,1553.0,49.0,02:29:32,8972.0,2017,M,London
 tristan,steed,18-39,GBR,1394.0,50.0,02:29:32,8972.0,2017,M,London
 wright,michael,18-39,GBR,1320.0,51.0,02:29:33,8973.0,2017,M,London
 ahmed,hussein,18-39,EGY,1134.0,52.0,02:29:44,8984.0,2017,M,London
 mcmullan,james,18-39,GBR,1365.0,53.0,02:29:53,8993.0,2017,M,London
 greig,kyle,18-39,GBR,1720.0,54.0,02:29:54,8994.0,2017,M,London
 simkiss,richard,18-39,GBR,1155.0,55.0,02:29:57,8997.0,2017,M,London
 steel,daniel,18-39,GBR,1447.0,56.0,02:30:00,9000.0,2017,M,London
 williams,james,18-39,GBR,1249.0,57.0,02:30:05,9005.0,2017,M,London
 jones,daniel,18-39,GBR,1126.0,58.0,02:30:17,9017.0,2017,M,London
 dickens,phil,18-39,GBR,1340.0,59.0,02:30:25,9025.0,2017,M,London
 fernandez,paul,40-44,GBR,1328.0,60.0,02:30:26,9026.0,2017,M,London
 rondot,antoine,18-39,FRA,61978.0,61.0,02:30:28,9028.0,2017,M,London
 power,trevor,18-39,IRL,33148.0,62.0,02:30:33,9033.0,2017,M,London
 collins,matthew,18-39,GBR,1567.0,63.0,02:30:35,9035.0,2017,M,London
 skates,stephen,18-39,GBR,1478.0,64.0,02:30:37,9037.0,2017,M,London
 wastvedt,bjorn,18-39,USA,1468.0,65.0,02:30:38,9038.0,2017,M,London
 holloway,stuart,18-39,GBR,1058.0,66.0,02:30:41,9041.0,2017,M,London
 ryde,carl,18-39,GBR,1237.0,67.0,02:30:43,9043.0,2017,M,London
 palmer,craig,18-39,GBR,1732.0,68.0,02:30:46,9046.0,2017,M,London
 hogan,sean,18-39,GBR,1168.0,69.0,02:30:50,9050.0,2017,M,London
 robinson,daniel,18-39,GBR,1048.0,70.0,02:30:54,9054.0,2017,M,London
 harding,ian,18-39,GBR,1661.0,71.0,02:31:01,9061.0,2017,M,London
 green,martin,40-44,GBR,1156.0,72.0,02:31:03,9063.0,2017,M,London
 meijwes,wynfrith,18-39,NLD,1451.0,73.0,02:31:15,9075.0,2017,M,London
 whitwam,ady,40-44,GBR,1448.0,74.0,02:31:16,9076.0,2017,M,London
 bialogonski,maciej,18-39,POL,1389.0,75.0,02:31:17,9077.0,2017,M,London
 kipchoge,eliud,18-39,KEN,3.0,1.0,02:04:17,7457.0,2018,M,London
 kitata,tola shura,18-39,ETH,8.0,2.0,02:04:49,7489.0,2018,M,London
 farah,mo,18-39,GBR,13.0,3.0,02:06:21,7581.0,2018,M,London
 kirui,abel,18-39,KEN,6.0,4.0,02:07:07,7627.0,2018,M,London
 karoki,bedan,18-39,KEN,9.0,5.0,02:08:34,7714.0,2018,M,London
 bekele,kenenisa,18-39,ETH,2.0,6.0,02:08:53,7733.0,2018,M,London
 cherono,lawrence,18-39,KEN,7.0,7.0,02:09:25,7765.0,2018,M,London
 wanjiru,daniel,18-39,KEN,1.0,8.0,02:10:35,7835.0,2018,M,London
 mesel,amanuel,18-39,ERI,12.0,9.0,02:11:52,7912.0,2018,M,London
 gebregergish,yohanes,18-39,ERI,11.0,10.0,02:12:09,7929.0,2018,M,London
 olefirenko,ihor,18-39,UKR,17.0,11.0,02:15:06,8106.0,2018,M,London
 scullion,stephen,18-39,IRL,22.0,12.0,02:15:55,8155.0,2018,M,London
 cabada,fernando,18-39,USA,16.0,13.0,02:17:39,8259.0,2018,M,London
 mellor,jonny,18-39,GBR,19.0,14.0,02:17:55,8275.0,2018,M,London
 wallis,daniel,18-39,GBR,2007.0,1.0,02:19:40,8380.0,2018,M,London
 gilbert,john,18-39,GBR,1436.0,2.0,02:20:19,8419.0,2018,M,London
 o'hanlon,gary,40-44,IRL,1319.0,3.0,02:21:14,8474.0,2018,M,London
 chelanga,samuel,18-39,USA,20.0,17.0,02:21:17,8477.0,2018,M,London
 payne,tony,18-39,GBR,1514.0,4.0,02:21:53,8513.0,2018,M,London
 bayton,steven,18-39,GBR,1815.0,5.0,02:22:53,8573.0,2018,M,London
 greenleaf,andrew,18-39,GBR,1441.0,6.0,02:23:19,8599.0,2018,M,London
 mosca,alberto,40-44,ITA,55259.0,7.0,02:24:09,8649.0,2018,M,London
 westlake,james,18-39,GBR,1467.0,8.0,02:24:19,8659.0,2018,M,London
 hamasaki,tatsunori,18-39,JPN,15.0,21.0,02:25:42,8742.0,2018,M,London
 cox,matthew,18-39,AUS,1646.0,9.0,02:25:43,8743.0,2018,M,London
 totten,eoghan joseph,18-39,GBR,1460.0,10.0,02:26:32,8792.0,2018,M,London
 fish,ben,18-39,GBR,1435.0,11.0,02:26:55,8815.0,2018,M,London
 green,will,40-44,GBR,1582.0,12.0,02:27:02,8822.0,2018,M,London
 lighting,peter,18-39,GBR,1345.0,13.0,02:27:28,8848.0,2018,M,London
 evangelidis,dimosthenis,40-44,GBR,1795.0,14.0,02:27:39,8859.0,2018,M,London
 mcdowell,richard,18-39,GBR,1702.0,15.0,02:27:56,8876.0,2018,M,London
 glaz,daniel,18-39,USA,1218.0,16.0,02:28:07,8887.0,2018,M,London
 hogan,sean,18-39,GBR,1552.0,17.0,02:28:07,8887.0,2018,M,London
 milne,alex,18-39,GBR,1268.0,18.0,02:28:24,8904.0,2018,M,London
 besson,nicolas,18-39,GBR,1632.0,19.0,02:29:10,8950.0,2018,M,London
 aldred,tom,18-39,GBR,1618.0,20.0,02:29:18,8958.0,2018,M,London
 li,wei,18-39,CHN,55356.0,21.0,02:29:18,8958.0,2018,M,London
 kyereme,kojo,40-44,GBR,1682.0,22.0,02:29:28,8968.0,2018,M,London
 hargreaves,michael,18-39,GBR,1894.0,23.0,02:29:41,8981.0,2018,M,London
 bentley,russell,18-39,GBR,1851.0,24.0,02:29:41,8981.0,2018,M,London
 hudson,david,18-39,GBR,1333.0,25.0,02:29:42,8982.0,2018,M,London
 siggers,andrew,18-39,GBR,1925.0,26.0,02:29:45,8985.0,2018,M,London
 oddy,chris,18-39,GBR,1897.0,27.0,02:29:54,8994.0,2018,M,London
 alkhawaldeh,mo'ath,18-39,JOR,2004.0,28.0,02:30:16,9016.0,2018,M,London
 steel,daniel,18-39,GBR,1777.0,29.0,02:30:18,9018.0,2018,M,London
 tucker,peter,18-39,GBR,1714.0,30.0,02:30:38,9038.0,2018,M,London
 mctaggart,rob,18-39,GBR,1405.0,31.0,02:30:40,9040.0,2018,M,London
 mackay,will,18-39,GBR,1746.0,32.0,02:31:00,9060.0,2018,M,London
 arnold,jack,18-39,GBR,1574.0,33.0,02:31:04,9064.0,2018,M,London
 livesey,ben,18-39,GBR,1623.0,34.0,02:31:05,9065.0,2018,M,London
 harrison,nathan,18-39,GBR,1381.0,35.0,02:31:09,9069.0,2018,M,London
 bussolotto,doriano,18-39,ITA,55260.0,36.0,02:31:25,9085.0,2018,M,London
 prigent,simon,18-39,GBR,1798.0,37.0,02:31:29,9089.0,2018,M,London
 van tuyl,alex,18-39,GBR,1167.0,38.0,02:31:29,9089.0,2018,M,London
 williams,martin,40-44,GBR,1908.0,39.0,02:31:39,9099.0,2018,M,London
 savage,james,18-39,GBR,1530.0,40.0,02:31:51,9111.0,2018,M,London
 mckenna,jarlath,18-39,GBR,1736.0,41.0,02:32:00,9120.0,2018,M,London
 avery,lawrence,18-39,GBR,1766.0,42.0,02:32:07,9127.0,2018,M,London
 cole,ben,18-39,GBR,1792.0,43.0,02:32:19,9139.0,2018,M,London
 roth,austin,,USA,1992.0,44.0,02:32:34,9154.0,2018,M,London
 adola,guye,18-39,ETH,4.0,27.0,02:32:35,9155.0,2018,M,London
 richards,matthew,18-39,GBR,1738.0,45.0,02:32:39,9159.0,2018,M,London
 sambrook,josh,18-39,GBR,1984.0,46.0,02:32:51,9171.0,2018,M,London
 dettmar,christopher,45-49,GBR,1947.0,47.0,02:32:51,9171.0,2018,M,London
 lozano,marc,18-39,GBR,31238.0,48.0,02:32:57,9177.0,2018,M,London
 faherty,ciaran,18-39,NZL,1339.0,49.0,02:32:58,9178.0,2018,M,London
 bowen,timothy,18-39,GBR,1628.0,50.0,02:33:02,9182.0,2018,M,London
 hawkings,peter,18-39,GBR,1504.0,51.0,02:33:07,9187.0,2018,M,London
 reid,iain,40-44,GBR,1407.0,52.0,02:33:14,9194.0,2018,M,London
 pickburn,alastair,18-39,GBR,1431.0,53.0,02:33:15,9195.0,2018,M,London
 li,yipeng,18-39,CHN,39843.0,54.0,02:33:22,9202.0,2018,M,London
 jaksevicius,andrius,18-39,GBR,1909.0,55.0,02:33:23,9203.0,2018,M,London
 harpur,charles,18-39,GBR,1376.0,56.0,02:33:26,9206.0,2018,M,London
 gruot,xavier,18-39,GBR,1680.0,57.0,02:33:30,9210.0,2018,M,London
 barnes,samuel,18-39,GBR,1726.0,58.0,02:34:01,9241.0,2018,M,London
 liddle,kevin,18-39,GBR,1286.0,59.0,02:34:05,9245.0,2018,M,London
 piper,paul,18-39,GBR,1456.0,60.0,02:34:07,9247.0,2018,M,London
 poolman,roger,18-39,GBR,31760.0,61.0,02:34:13,9253.0,2018,M,London
 jordan,chris,18-39,GBR,1474.0,62.0,02:34:16,9256.0,2018,M,London
 bowles,eric,18-39,USA,59961.0,63.0,02:34:17,9257.0,2018,M,London
 bowler,james,18-39,GBR,1323.0,64.0,02:34:24,9264.0,2018,M,London
 rowlinson,callum,18-39,GBR,1357.0,65.0,02:34:37,9277.0,2018,M,London
 palmer,craig,18-39,GBR,1320.0,66.0,02:34:45,9285.0,2018,M,London
 veldhuis,jeroen,40-44,GBR,1455.0,67.0,02:34:47,9287.0,2018,M,London
 jeffress,kevin,18-39,GBR,1893.0,68.0,02:35:10,9310.0,2018,M,London
 anderson,gareth,18-39,GBR,1878.0,69.0,02:35:14,9314.0,2018,M,London
 gurney,george,18-39,GBR,1778.0,70.0,02:35:15,9315.0,2018,M,London
 cameron,ewan,18-39,GBR,1955.0,71.0,02:35:16,9316.0,2018,M,London
 bester,nicholas,18-39,ZAF,2009.0,72.0,02:35:17,9317.0,2018,M,London
 simpson,jason,,USA,1993.0,73.0,02:35:24,9324.0,2018,M,London
 henderson,richard,18-39,GBR,1655.0,74.0,02:35:37,9337.0,2018,M,London
 lett,stephen,18-39,GBR,1677.0,75.0,02:35:43,9343.0,2018,M,London
 dickens,phil,18-39,GBR,1573.0,76.0,02:35:49,9349.0,2018,M,London
 latala,robert,18-39,GBR,1412.0,77.0,02:35:52,9352.0,2018,M,London
 green,martin,40-44,GBR,1309.0,78.0,02:36:04,9364.0,2018,M,London
 marriott,richard,18-39,GBR,31270.0,79.0,02:36:05,9365.0,2018,M,London
 cima,owen,18-39,GBR,1422.0,80.0,02:36:17,9377.0,2018,M,London
 dale,joe,18-39,GBR,1302.0,81.0,02:36:28,9388.0,2018,M,London
 pope,robert,18-39,GBR,23587.0,82.0,02:36:28,9388.0,2018,M,London
 garrod,ollie,18-39,GBR,1774.0,83.0,02:36:33,9393.0,2018,M,London
kipchoge,eliud,18-39,KEN,,1.0,02:02:37,7357.0,2019,M,London
geremew,mosinet,18-39,ETH,,2.0,02:02:55,7375.0,2019,M,London
wasihun,mule,18-39,ETH,,3.0,02:03:16,7396.0,2019,M,London
kitata,tola shura,18-39,ETH,,4.0,02:05:01,7501.0,2019,M,London
farah,mo,18-39,GBR,,5.0,02:05:39,7539.0,2019,M,London
tola,tamirat,18-39,ETH,,6.0,02:06:57,7617.0,2019,M,London
abdi,bashir,18-39,BEL,6.0,7.0,02:07:03,7623.0,2019,M,London
gebresilasie,leul,18-39,ETH,,8.0,02:07:15,7635.0,2019,M,London
rachik,yassine,18-39,ITA,9.0,9.0,02:08:05,7685.0,2019,M,London
hawkins,callum,18-39,GBR,5.0,10.0,02:08:14,7694.0,2019,M,London
wanjiru,daniel,18-39,KEN,,11.0,02:08:40,7720.0,2019,M,London
kipsang,wilson,18-39,KEN,,12.0,02:09:18,7758.0,2019,M,London
robinson,brett,18-39,AUS,7.0,13.0,02:10:55,7855.0,2019,M,London
rayner,jack,18-39,AUS,8.0,14.0,02:11:06,7866.0,2019,M,London
da silva,daniel chaves,18-39,BRA,4.0,15.0,02:11:10,7870.0,2019,M,London
griffiths,dewi,18-39,GBR,3.0,16.0,02:11:46,7906.0,2019,M,London
olefirenko,ihor,18-39,UKR,7.0,17.0,02:11:55,7915.0,2019,M,London
szost,henryk,18-39,POL,1.0,18.0,02:13:13,7993.0,2019,M,London
mellor,jonathan,18-39,GBR,3.0,19.0,02:13:25,8005.0,2019,M,London
ayala,derlis,18-39,PRY,6.0,20.0,02:13:34,8014.0,2019,M,London
griffiths,joshua,18-39,GBR,8.0,21.0,02:14:25,8065.0,2019,M,London
de bock,thomas,18-39,BEL,3.0,22.0,02:14:45,8085.0,2019,M,London
simpson,robbie,18-39,GBR,0.0,23.0,02:14:56,8096.0,2019,M,London
leak,colin,18-39,USA,7.0,24.0,02:15:02,8102.0,2019,M,London
clohisey,mick,18-39,IRL,9.0,25.0,02:15:06,8106.0,2019,M,London
ghebresilasie,weynay,18-39,ERI,1451.0,1.0,02:17:21,8241.0,2019,M,London
gilbert,john,18-39,GBR,1291.0,2.0,02:19:03,8343.0,2019,M,London
johnson,ben,18-39,GBR,1246.0,3.0,02:20:03,8403.0,2019,M,London
milne,alex,18-39,GBR,1456.0,4.0,02:20:08,8408.0,2019,M,London
ruddy,craig,18-39,GBR,1362.0,5.0,02:20:29,8429.0,2019,M,London
morwood,joseph,18-39,GBR,1493.0,6.0,02:20:52,8452.0,2019,M,London
ahmed,belal,18-39,EGY,1300.0,7.0,02:21:40,8500.0,2019,M,London
rowe,josh,18-39,GBR,1269.0,8.0,02:22:49,8569.0,2019,M,London
gaffney,daniel,18-39,GBR,1413.0,9.0,02:22:57,8577.0,2019,M,London
mcdowell,richard,40-44,GBR,1815.0,10.0,02:23:08,8588.0,2019,M,London
gonzalez rio,simon,18-39,ESP,29581.0,11.0,02:23:21,8601.0,2019,M,London
allen,harry,18-39,GBR,1743.0,12.0,02:23:30,8610.0,2019,M,London
bialogonski,maciej,18-39,POL,1180.0,13.0,02:23:40,8620.0,2019,M,London
ulriksen,kristian,18-39,NOR,69781.0,14.0,02:23:48,8628.0,2019,M,London
hogan,sean,18-39,GBR,1512.0,15.0,02:24:07,8647.0,2019,M,London
green,will,40-44,GBR,1531.0,16.0,02:24:18,8658.0,2019,M,London
lighting,peter,18-39,GBR,1261.0,17.0,02:24:31,8671.0,2019,M,London
greenleaf,andrew,18-39,GBR,1581.0,18.0,02:24:34,8674.0,2019,M,London
lee,garret,18-39,USA,1796.0,19.0,02:24:38,8678.0,2019,M,London
bampton,alex,18-39,GBR,1254.0,20.0,02:24:40,8680.0,2019,M,London
channing,michael,18-39,GBR,1702.0,21.0,02:24:58,8698.0,2019,M,London
jaksevicius,andrius,18-39,LTU,1297.0,22.0,02:25:01,8701.0,2019,M,London
cameron,ewan,18-39,GBR,1809.0,23.0,02:25:10,8710.0,2019,M,London
taylor,michael,18-39,GBR,1615.0,24.0,02:25:12,8712.0,2019,M,London
besson,nicolas,18-39,FRA,1642.0,25.0,02:25:20,8720.0,2019,M,London
turner,james,18-39,GBR,1635.0,26.0,02:25:26,8726.0,2019,M,London
morgan,david,18-39,GBR,1299.0,27.0,02:25:31,8731.0,2019,M,London
shearer,ben,40-44,GBR,1569.0,28.0,02:25:38,8738.0,2019,M,London
greenwood,christopher,45-49,GBR,1218.0,29.0,02:25:50,8750.0,2019,M,London
skelton,ross,18-39,GBR,1282.0,30.0,02:25:50,8750.0,2019,M,London
woodman,aaron,18-39,GBR,1901.0,31.0,02:25:56,8756.0,2019,M,London
oddy,chris,18-39,GBR,1349.0,32.0,02:26:03,8763.0,2019,M,London
kaehr,andrew,18-39,USA,69012.0,33.0,02:26:12,8772.0,2019,M,London
evangelidis,dimosthenis,40-44,GRC,1536.0,34.0,02:26:13,8773.0,2019,M,London
mosca,alberto,40-44,ITA,58282.0,35.0,02:26:15,8775.0,2019,M,London
grauwin,olivier,18-39,FRA,29564.0,36.0,02:26:26,8786.0,2019,M,London
ellis,james,18-39,GBR,1381.0,37.0,02:26:39,8799.0,2019,M,London
alexander,daniel,18-39,GBR,1790.0,38.0,02:26:48,8808.0,2019,M,London
entwistle,joshua,18-39,GBR,1810.0,39.0,02:27:00,8820.0,2019,M,London
bazzoni,gianmarco,18-39,ITA,58269.0,40.0,02:27:07,8827.0,2019,M,London
laing,robert,40-44,GBR,1879.0,41.0,02:27:17,8837.0,2019,M,London
kevern,neil,18-39,GBR,1928.0,42.0,02:27:19,8839.0,2019,M,London
mcgowan,féidhlim,18-39,IRL,24598.0,43.0,02:27:20,8840.0,2019,M,London
roche,thomas,40-44,IRL,1400.0,44.0,02:27:22,8842.0,2019,M,London
bagley,daniel,18-39,GBR,29714.0,45.0,02:27:32,8852.0,2019,M,London
o'connor,scott,18-39,AUS,1693.0,46.0,02:27:39,8859.0,2019,M,London
bailey,ali,18-39,GBR,29749.0,47.0,02:27:46,8866.0,2019,M,London
kendall,danny,40-44,GBR,1240.0,48.0,02:27:53,8873.0,2019,M,London
pickburn,alastair,18-39,GBR,1839.0,49.0,02:27:55,8875.0,2019,M,London
gruot,xavier,18-39,FRA,1427.0,50.0,02:27:55,8875.0,2019,M,London
bontoft,max,18-39,GBR,1881.0,51.0,02:27:57,8877.0,2019,M,London
millett,simon,18-39,GBR,1443.0,52.0,02:28:05,8885.0,2019,M,London
quinn,kevin,18-39,GBR,1286.0,53.0,02:28:08,8888.0,2019,M,London
blythe,adam,18-39,GBR,1330.0,54.0,02:28:08,8888.0,2019,M,London
alderson,matthew,18-39,GBR,1870.0,55.0,02:28:12,8892.0,2019,M,London
blake,stephen,18-39,GBR,1500.0,56.0,02:28:13,8893.0,2019,M,London
slevin,gary,18-39,GBR,1862.0,57.0,02:28:17,8897.0,2019,M,London
cherriman,jason,18-39,GBR,1889.0,58.0,02:28:18,8898.0,2019,M,London
wernsdörfer,mario,18-39,DEU,58334.0,59.0,02:28:23,8903.0,2019,M,London
monta yapo,juan carlos,40-44,ESP,71260.0,60.0,02:28:28,8908.0,2019,M,London
richardson,chris,18-39,GBR,1867.0,61.0,02:28:38,8918.0,2019,M,London
vardy,mark,18-39,GBR,1980.0,62.0,02:28:39,8919.0,2019,M,London
gibson,kurtis,18-39,GBR,1509.0,63.0,02:28:41,8921.0,2019,M,London
bate,dean,18-39,GBR,1766.0,64.0,02:28:42,8922.0,2019,M,London
bowen,timothy,18-39,IRL,1694.0,65.0,02:28:53,8933.0,2019,M,London
handley,nicholas,18-39,GBR,1666.0,66.0,02:28:59,8939.0,2019,M,London
spies,wayne,45-49,AUS,71208.0,67.0,02:28:59,8939.0,2019,M,London
piper,paul,18-39,GBR,1295.0,68.0,02:29:06,8946.0,2019,M,London
yosef,amir,18-39,ISR,38204.0,69.0,02:29:07,8947.0,2019,M,London
wood,christopher,18-39,GBR,1447.0,70.0,02:29:09,8949.0,2019,M,London
winning,glen,40-44,AUS,1905.0,71.0,02:29:10,8950.0,2019,M,London
o'connell,martin,18-39,GBR,1394.0,72.0,02:29:13,8953.0,2019,M,London
bowler,james,18-39,GBR,1878.0,73.0,02:29:21,8961.0,2019,M,London
schönherr,david,18-39,DEU,58332.0,74.0,02:29:23,8963.0,2019,M,London
prout,ryan,18-39,GBR,1773.0,75.0,02:29:41,8981.0,2019,M,London
kitata,shura,18-39,ETH,8.0,1.0,02:05:41,7541.0,2020,M,London
kipchumba,vincent,18-39,KEN,9.0,2.0,02:05:42,7542.0,2020,M,London
lemma,sisay,18-39,ETH,5.0,3.0,02:05:45,7545.0,2020,M,London
geremew,mosinet,18-39,ETH,3.0,4.0,02:06:04,7564.0,2020,M,London
wasihun,mule,18-39,ETH,4.0,5.0,02:06:08,7568.0,2020,M,London
tola,tamirat,18-39,ETH,6.0,6.0,02:06:41,7601.0,2020,M,London
kipruto,benson,18-39,KEN,46.0,7.0,02:06:42,7602.0,2020,M,London
kipchoge,eliud,18-39,KEN,1.0,8.0,02:06:49,7609.0,2020,M,London
nordstad moen,sondre,18-39,NOR,10.0,9.0,02:09:01,7741.0,2020,M,London
kipserem,marius,18-39,KEN,7.0,10.0,02:09:25,7765.0,2020,M,London
scullion,stephen,18-39,IRL,23.0,11.0,02:09:49,7789.0,2020,M,London
herzog,peter,18-39,AUT,20.0,12.0,02:10:06,7806.0,2020,M,London
mellor,jonathan,18-39,GBR,15.0,13.0,02:10:38,7838.0,2020,M,London
woodfine,tristan,18-39,CAN,26.0,14.0,02:10:51,7851.0,2020,M,London
connor,ben,18-39,GBR,45.0,15.0,02:11:20,7880.0,2020,M,London
luis barrios,juan,18-39,MEX,19.0,16.0,02:11:37,7897.0,2020,M,London
ward,jared,18-39,USA,13.0,17.0,02:12:38,7958.0,2020,M,London
griffiths,joshua,18-39,GBR,30.0,18.0,02:13:11,7991.0,2020,M,London
thompson,chris,18-39,GBR,22.0,19.0,02:13:32,8012.0,2020,M,London
hulson,charlie,18-39,GBR,29.0,20.0,02:13:34,8014.0,2020,M,London
frans,melikhaya,18-39,ZAF,33.0,21.0,02:13:50,8030.0,2020,M,London
gabius,arne,18-39,DEU,12.0,22.0,02:14:25,8065.0,2020,M,London
kipketer,gideon,18-39,KEN,11.0,23.0,02:14:36,8076.0,2020,M,London
hickey,adam,18-39,GBR,38.0,24.0,02:17:38,8258.0,2020,M,London
lunn,josh,18-39,GBR,42.0,25.0,02:17:59,8279.0,2020,M,London
